gene,drift_velocity,abs_drift
TRBV11-1,0.00030350842,0.00030350842
ARHGAP40,0.0003031639,0.0003031639
SPTB,-0.00030218472,0.00030218472
WFDC2,-0.00030207593,0.00030207593
DOCK4,-0.00030202154,0.00030202154
LY6D,0.00029991812,0.00029991812
SLC2A5,-0.0002991384,0.0002991384
IGLV1-36,0.00029890265,0.00029890265
GRHL1,0.00029890265,0.00029890265
TNS1,0.0002983768,0.0002983768
IGHV5-10-1,0.00029826802,0.00029826802
CD180,-0.00029808667,0.00029808667
THSD7A,-0.00029788722,0.00029788722
NRCAM,-0.00029777843,0.00029777843
SPATA17,-0.00029652726,0.00029652726
ARHGAP6,0.000296491,0.000296491
FILIP1,-0.00029609207,0.00029609207
CCDC149,-0.0002957838,0.0002957838
CLEC11A,-0.0002955481,0.0002955481
IGLV4-69,0.00029538487,0.00029538487
SNHG18,0.0002950585,0.0002950585
PAPSS2,-0.00029504037,0.00029504037
SHD,-0.0002944601,0.0002944601
NRIP2,0.00029380733,0.00029380733
PPM1H,-0.00029328145,0.00029328145
WDFY4,-0.0002931908,0.0002931908
LINC02029,-0.0002920303,0.0002920303
IGHV3-35,0.000291577,0.000291577
MIR181A2HG,-0.00029057966,0.00029057966
NES,-0.00029039834,0.00029039834
ARHGEF26,-0.0002901626,0.0002901626
SNX7,0.00029014447,0.00029014447
PYCR1,0.0002897274,0.0002897274
ARHGEF11,0.00028907464,0.00028907464
FGF22,0.00028785973,0.00028785973
ARHGEF4,0.00028709814,0.00028709814
NECTIN4,-0.00028659042,0.00028659042
SMIM22,-0.0002863547,0.0002863547
IGSF10,-0.0002859014,0.0002859014
NAV2,0.0002856294,0.0002856294
CXCL17,0.0002854662,0.0002854662
SLC12A5,-0.00028541178,0.00028541178
MSX1,0.0002853755,0.0002853755
GULP1,0.0002851942,0.0002851942
BTK,-0.00028499472,0.00028499472
FPGT-TNNI3K,0.00028446887,0.00028446887
PTN,-0.00028377984,0.00028377984
CCR10,0.00028290946,0.00028290946
ZNF727,-0.00028285506,0.00028285506
TOX3,0.00028240174,0.00028240174
ABCA6,-0.0002820572,0.0002820572
MEF2B,0.00028198468,0.00028198468
DNASE1L3,-0.00028138628,0.00028138628
SPESP1,0.00028093296,0.00028093296
MXRA8,-0.00028053403,0.00028053403
LRP5,-0.00028017137,0.00028017137
EPB41L4A,0.0002798994,0.0002798994
EGR4,0.00027942794,0.00027942794
RBP1,-0.0002781949,0.0002781949
ZC2HC1C,-0.0002780861,0.0002780861
LHFPL6,0.000276708,0.000276708
LINC00536,-0.00027656293,0.00027656293
TDRD5,-0.00027652667,0.00027652667
KCNA2,-0.00027632722,0.00027632722
SYT1,-0.00027625466,0.00027625466
GRB10,0.00027607335,0.00027607335
ARHGEF38,-0.00027589203,0.00027589203
ITGA8,-0.00027580134,0.00027580134
C6orf163,0.0002740062,0.0002740062
HEPH,0.0002731902,0.0002731902
SDC3,-0.00027270062,0.00027270062
PCDHGA8,0.00027237425,0.00027237425
KAZALD1,-0.00027177585,0.00027177585
TRAV22,0.00027144945,0.00027144945
NHSL1,-0.0002711956,0.0002711956
SORBS2,0.00027117747,0.00027117747
GPC4,-0.00027099613,0.00027099613
VPREB3,0.00027094173,0.00027094173
ELN,-0.00027032522,0.00027032522
CCDC62,-0.00026979938,0.00026979938
MIXL1,0.0002697087,0.0002697087
EGFL7,-0.000268929,0.000268929
LYNX1,0.000268929,0.000268929
CCDC3,0.00026823994,0.00026823994
FMO1,0.0002682218,0.0002682218
SPRY3,0.00026756903,0.00026756903
PLA2G2D,-0.00026680744,0.00026680744
IL6,-0.00026642665,0.00026642665
CLEC14A,0.00026553814,0.00026553814
GHR,-0.00026521174,0.00026521174
SOST,0.00026461337,0.00026461337
HORMAD1,0.00026459523,0.00026459523
RGPD5,-0.00026445015,0.00026445015
PSCA,0.00026434136,0.00026434136
SPRY4,0.0002630358,0.0002630358
WNT5B,-0.0002629814,0.0002629814
IGF2,0.00026276382,0.00026276382
C1orf53,-0.0002621654,0.0002621654
CALCRL,-0.00026185715,0.00026185715
KCTD3,-0.00026158517,0.00026158517
TCIM,-0.00026075105,0.00026075105
PRICKLE2,-0.000259246,0.000259246
WNK2,0.00025864763,0.00025864763
RHPN2,-0.0002585751,0.0002585751
COX6A2,0.00025853884,0.00025853884
ZNF215,0.0002581943,0.0002581943
RHOJ,-0.0002581943,0.0002581943
TEK,0.00025813992,0.00025813992
SGCE,-0.00025799486,0.00025799486
PTK6,-0.00025788604,0.00025788604
PSORS1C1,-0.00025748712,0.00025748712
GPRC5B,0.00025732393,0.00025732393
DCDC2,0.0002570338,0.0002570338
GNAI1,0.00025610902,0.00025610902
FAM157C,0.00025534743,0.00025534743
IGHV2-26,0.0002553293,0.0002553293
SIM1,-0.00025396934,0.00025396934
TNS2,-0.00025320778,0.00025320778
MALL,-0.0002526819,0.0002526819
DNAH8,-0.00025231927,0.00025231927
NPIPB15,-0.00025228297,0.00025228297
ADGRL2,0.000251739,0.000251739
CMKLR1,-0.00025123128,0.00025123128
UQCC3,-0.00025075983,0.00025075983
GGT5,0.00025043343,0.00025043343
AVPR1A,-0.00025037903,0.00025037903
DPYSL3,-0.0002501977,0.0002501977
ALPL,-0.0002495993,0.0002495993
DOCK9-DT,-0.00024885588,0.00024885588
CASC15,-0.0002484207,0.0002484207
CD300LF,0.0002476591,0.0002476591
ARHGEF40,0.0002463898,0.0002463898
CD93,0.0002456282,0.0002456282
TNFSF18,-0.00024486662,0.00024486662
ESRP2,0.0002447941,0.0002447941
PDGFC,-0.000244504,0.000244504
PIK3CD-AS2,0.00024423198,0.00024423198
LINC01506,-0.0002441776,0.0002441776
WWTR1,-0.00024381492,0.00024381492
SNAI2,-0.00024180218,0.00024180218
INTU,-0.00024162084,0.00024162084
INSR,0.00024158458,0.00024158458
BNC2,-0.00024145764,0.00024145764
BRINP2,0.00024143951,0.00024143951
MUC5B,-0.00024124005,0.00024124005
MEG3,-0.00024107686,0.00024107686
LCN10,-0.00024080486,0.00024080486
GADD45G,-0.0002407686,0.0002407686
SH2D4A,-0.000240551,0.000240551
CPB1,0.00024033341,0.00024033341
CAMK2B,-0.00024029714,0.00024029714
TMTC1,-0.00023993448,0.00023993448
TMEM125,0.00023989822,0.00023989822
PLAC9,0.00023940863,0.00023940863
SLC6A8,0.00023757722,0.00023757722
IGLV3-27,0.00023734148,0.00023734148
CLDN1,0.00023728708,0.00023728708
LAMB2,0.00023723269,0.00023723269
EPHA2,0.00023706949,0.00023706949
HHEX,0.00023661616,0.00023661616
VASN,-0.00023618097,0.00023618097
ADGRF5,0.00023585459,0.00023585459
PTGES,0.00023560072,0.00023560072
HPGDS,0.00023540127,0.00023540127
CILP2,-0.00023502047,0.00023502047
CC2D2A,-0.0002349298,0.0002349298
LMO2,0.00023473034,0.00023473034
AADAT,-0.00023333411,0.00023333411
HGF,0.00023326158,0.00023326158
TPPP3,-0.00023309838,0.00023309838
FGF7,-0.00023304399,0.00023304399
ACKR4,0.00023297145,0.00023297145
TUBA3D,-0.00023215548,0.00023215548
ALG1L2,-0.00023213735,0.00023213735
EVPL,-0.0002321192,0.0002321192
PCDH7,0.00023088617,0.00023088617
BVES,-0.0002305779,0.0002305779
CD19,0.00022938114,0.00022938114
CYB5R2,-0.00022930861,0.00022930861
ADAMTS2,0.00022918168,0.00022918168
FRK,0.00022881902,0.00022881902
PNOC,-0.00022800305,0.00022800305
OTOA,-0.00022740466,0.00022740466
IRF6,-0.00022713267,0.00022713267
AP3B2,0.00022677,0.00022677
GEMIN7-AS1,-0.00022626229,0.00022626229
RBPMS,-0.00022620788,0.00022620788
MAPK10,-0.00022617161,0.00022617161
TTC6,0.00022564577,0.00022564577
SELE,-0.00022446712,0.00022446712
FAP,-0.0002243402,0.0002243402
IDH1-AS1,-0.00022397753,0.00022397753
B4GALNT1,0.00022361487,0.00022361487
NRN1,0.00022339728,0.00022339728
IGKV2D-40,0.00022316155,0.00022316155
C1orf220,-0.0002228533,0.0002228533
ZNF768,-0.00022227304,0.00022227304
ZNF285,0.00022225491,0.00022225491
TRIM36,-0.00022185598,0.00022185598
FGD5,-0.00022143892,0.00022143892
MOB3B,-0.00022142079,0.00022142079
PLVAP,-0.00022140266,0.00022140266
LDLRAD3,0.00022096747,0.00022096747
NEURL1B,-0.00022089494,0.00022089494
IGKV3D-20,0.00022026029,0.00022026029
PPP1R26-AS1,0.00021953498,0.00021953498
COL14A1,0.00021949872,0.00021949872
MORF4L2-AS1,-0.00021920858,0.00021920858
IGHV4-28,0.00021899099,0.00021899099
CCL8,-0.00021890033,0.00021890033
KHDRBS3,-0.00021877339,0.00021877339
FARP1,-0.0002186646,0.0002186646
P2RY6,-0.00021853767,0.00021853767
AHRR,-0.00021826568,0.00021826568
CR2,-0.00021801182,0.00021801182
FOLR2,-0.00021744969,0.00021744969
DNASE1L2,0.00021726836,0.00021726836
MET,-0.00021714144,0.00021714144
IRX1,0.00021603533,0.00021603533
LYVE1,-0.00021599907,0.00021599907
UGGT2,-0.00021596279,0.00021596279
CPED1,0.00021501989,0.00021501989
CSF3R,-0.0002146935,0.0002146935
P3H3,-0.00021465722,0.00021465722
ARHGEF10L,-0.00021440336,0.00021440336
PPL,0.00021375058,0.00021375058
MEIS3,-0.00021367805,0.00021367805
IL20RB,-0.00021355112,0.00021355112
IGKV3D-15,-0.00021297087,0.00021297087
ELFN1,0.0002129346,0.0002129346
ADAMTS9,-0.00021259008,0.00021259008
ADM5,0.00021197356,0.00021197356
NPR3,0.00021179223,0.00021179223
HLX,-0.00021170157,0.00021170157
PRRG1,-0.0002115021,0.0002115021
ARHGAP22,0.00021112131,0.00021112131
IGLV1-50,-0.00021088558,0.00021088558
PNCK,-0.00021054107,0.00021054107
ZNF831,-0.00021048666,0.00021048666
MAGEA12,-0.000210396,0.000210396
CLDN4,0.00021032347,0.00021032347
PGC,-0.0002100696,0.0002100696
CALHM5,0.00021003334,0.00021003334
AQP7,0.00020994268,0.00020994268
NCCRP1,-0.00020972508,0.00020972508
SDC1,0.00020948936,0.00020948936
SMAD1,0.00020909043,0.00020909043
TRAV26-2,0.0002090723,0.0002090723
KIRREL1,0.00020840138,0.00020840138
SLC7A2,0.0002073678,0.0002073678
FNDC1,0.00020727715,0.00020727715
SHANK2,-0.00020727715,0.00020727715
MAGEA3,-0.000207259,0.000207259
RGPD4,0.0002072046,0.0002072046
NUAK1,-0.00020696888,0.00020696888
S100A7A,0.00020678755,0.00020678755
LINC01055,-0.0002066425,0.0002066425
IGLV2-18,-0.00020651556,0.00020651556
NKAPL,0.00020627983,0.00020627983
KCNAB1,0.0002061529,0.0002061529
LINC01597,-0.0002060441,0.0002060441
NR2F1,0.00020560891,0.00020560891
CRYBB3,0.00020551824,0.00020551824
OPRPN,0.00020551824,0.00020551824
DNM3,0.00020501052,0.00020501052
CLCA2,-0.00020470227,0.00020470227
TNFAIP6,0.00020468414,0.00020468414
KIF26A,-0.00020466601,0.00020466601
PFN2,0.0002046116,0.0002046116
MDFI,0.00020443027,0.00020443027
SSTR2,-0.00020433961,0.00020433961
IGSF9B,0.00020414015,0.00020414015
HTRA3,-0.00020377748,0.00020377748
PPP1R1B,0.00020312471,0.00020312471
PCDHGC3,-0.00020299778,0.00020299778
DCLK1,-0.00020294338,0.00020294338
CHDH,-0.00020279831,0.00020279831
TEAD2,0.00020205487,0.00020205487
COL21A1,0.00020198233,0.00020198233
NDST1,0.00020192793,0.00020192793
NAALADL2,-0.00020147461,0.00020147461
TWIST1,-0.00020071302,0.00020071302
PIK3C2G,0.00020051358,0.00020051358
F2RL3,0.00020018718,0.00020018718
HOXA5,-0.00020007839,0.00020007839
TNFSF11,0.00019949813,0.00019949813
JDP2,0.00019948,0.00019948
TMEM26,-0.00019948,0.00019948
KNDC1,-0.00019944373,0.00019944373
LCNL1,0.0001990992,0.0001990992
COL27A1,-0.00019899041,0.00019899041
EGFL6,-0.000198936,0.000198936
MAGI2,0.00019882721,0.00019882721
PSD3,-0.00019855522,0.00019855522
ZNF385C,0.00019812003,0.00019812003
IL22RA1,0.00019743097,0.00019743097
CD22,0.0001964518,0.0001964518
GPM6B,-0.00019619794,0.00019619794
ORM2,-0.00019576275,0.00019576275
IL13,0.00019565395,0.00019565395
TMEM170B,0.00019565395,0.00019565395
TLL1,-0.00019516436,0.00019516436
ACRBP,-0.000194022,0.000194022
NANOS1,0.00019336921,0.00019336921
FAM83F,0.00019289776,0.00019289776
ITGBL1,0.00019284335,0.00019284335
ENTHD1,0.00019275269,0.00019275269
ANO1,-0.00019273456,0.00019273456
RNF43,-0.00019251696,0.00019251696
LAMC1,0.0001923175,0.0001923175
ZNF415,0.00019200925,0.00019200925
BMPR1B,-0.00019180978,0.00019180978
SCGB1D2,-0.00019153778,0.00019153778
LINC01117,0.00019139273,0.00019139273
LGALS2,-0.00019126579,0.00019126579
SCOC-AS1,0.00019119326,0.00019119326
ZCCHC12,-0.0001895069,0.0001895069
ANTXR1,0.00018878159,0.00018878159
RHBDL1,-0.00018876346,0.00018876346
RBPMS2,0.00018849145,0.00018849145
IGF1R,0.00018820133,0.00018820133
AGAP2-AS1,0.00018782054,0.00018782054
MYBPC2,-0.00018778427,0.00018778427
C19orf33,-0.00018769361,0.00018769361
FIGN,0.00018740348,0.00018740348
HSPA12A,-0.00018714962,0.00018714962
IGHV3-64D,0.00018693203,0.00018693203
TLR3,0.00018667817,0.00018667817
UACA,0.00018636991,0.00018636991
RASA4,0.00018602538,0.00018602538
PPIAL4G,0.00018598912,0.00018598912
METTL24,-0.00018582592,0.00018582592
SRPX2,-0.00018571713,0.00018571713
PLIN1,-0.000185699,0.000185699
CX3CL1,-0.00018568087,0.00018568087
VGLL1,-0.00018450222,0.00018450222
CLDN3,0.00018419397,0.00018419397
TLN2,0.00018406703,0.00018406703
TMEM51,-0.00018392196,0.00018392196
PCOLCE-AS1,-0.00018363184,0.00018363184
ST8SIA6-AS1,0.00018337798,0.00018337798
TMC5,-0.00018326918,0.00018326918
HEXA-AS1,-0.00018305158,0.00018305158
BPIFB2,0.0001829428,0.0001829428
GSTT2B,-0.00018292466,0.00018292466
EIF4E1B,0.00018287027,0.00018287027
CLEC2L,0.00018276146,0.00018276146
HAS2,-0.00018258013,0.00018258013
LIX1L-AS1,-0.00018229001,0.00018229001
TREML1,0.00018221748,0.00018221748
BCL2L2,0.00018212681,0.00018212681
CALML3,0.00018158283,0.00018158283
TET2-AS1,-0.0001815647,0.0001815647
DCST2,-0.0001814015,0.0001814015
CDS1,-0.00018054925,0.00018054925
LYPD5,-0.00018004153,0.00018004153
TMSB15A,0.00018004153,0.00018004153
HSD11B2,0.00017982394,0.00017982394
AGTR1,0.00017966074,0.00017966074
FLT3,0.00017951567,0.00017951567
HSPA6,-0.00017926181,0.00017926181
CA1,0.00017922555,0.00017922555
TIMP3,-0.00017902609,0.00017902609
LINC01842,0.00017846396,0.00017846396
PDE3A,-0.0001783733,0.0001783733
PARVA,0.00017801064,0.00017801064
KLK5,0.00017768425,0.00017768425
CD1D,0.00017755732,0.00017755732
MSMB,0.00017735786,0.00017735786
C7,0.00017723093,0.00017723093
NTRK3,-0.00017677761,0.00017677761
ADAMTS18,-0.00017623362,0.00017623362
LINC01781,-0.00017608856,0.00017608856
KLHL23,0.00017570777,0.00017570777
SYK,0.0001753995,0.0001753995
ADGRA2,-0.00017536324,0.00017536324
ITGB5,-0.00017532698,0.00017532698
SLC25A48,0.00017521819,0.00017521819
SELENBP1,-0.00017510938,0.00017510938
NFAM1,0.00017494618,0.00017494618
STON2,-0.00017442033,0.00017442033
RAB40AL,-0.0001744022,0.0001744022
KIAA1614,-0.00017438407,0.00017438407
FUT2,-0.00017411206,0.00017411206
LINC02323,-0.00017354995,0.00017354995
HSPA12B,-0.00017344115,0.00017344115
VNN1,-0.00017304224,0.00017304224
BBOF1,0.00017229878,0.00017229878
ADGRB2,-0.00017213558,0.00017213558
FBLL1,-0.00017139214,0.00017139214
KCNC2,0.00017131961,0.00017131961
FGFR2,-0.00017130148,0.00017130148
SPOCD1,-0.00017112015,0.00017112015
LINC01638,-0.00017041295,0.00017041295
CHST9,0.00017019536,0.00017019536
DST,-0.0001700503,0.0001700503
HOXC12,-0.00016990524,0.00016990524
ERICD,-0.00016977832,0.00016977832
PRKG1,0.0001697239,0.0001697239
UTS2B,-0.00016943378,0.00016943378
PODXL,-0.00016941565,0.00016941565
RAB3IL1,0.0001689986,0.0001689986
WNK4,0.00016869034,0.00016869034
FRMD3,0.00016827328,0.00016827328
IGLON5,-0.00016818261,0.00016818261
LINC02531,-0.00016818261,0.00016818261
ANGPTL1,-0.00016816448,0.00016816448
ABCA10,-0.00016811008,0.00016811008
CLDN5,0.00016785623,0.00016785623
FAM114A1,0.00016774742,0.00016774742
SH3BP4,-0.00016765676,0.00016765676
PCDH18,0.00016754796,0.00016754796
INPP5J,-0.00016736664,0.00016736664
CLGN,-0.00016714905,0.00016714905
DLK1,-0.00016702211,0.00016702211
CCDC9B,0.00016684078,0.00016684078
HBG2,0.00016680452,0.00016680452
COL8A2,0.00016678638,0.00016678638
DENND2C,-0.0001665144,0.0001665144
LPL,-0.00016598853,0.00016598853
DEPP1,-0.000165916,0.000165916
SCG2,0.00016589787,0.00016589787
CT45A1,-0.00016560774,0.00016560774
IL33,-0.00016531762,0.00016531762
PLPP3,0.00016526322,0.00016526322
SOX8,0.00016510002,0.00016510002
C1orf210,0.0001648643,0.0001648643
PDZD2,-0.00016479177,0.00016479177
BOLA2,-0.00016462857,0.00016462857
ACTG2,0.00016413898,0.00016413898
TRBV5-5,-0.00016346807,0.00016346807
ARHGEF16,0.00016314167,0.00016314167
CCDC183,-0.00016306914,0.00016306914
PCAT19,-0.00016285155,0.00016285155
CGREF1,-0.00016236196,0.00016236196
FGFR4,0.00016228942,0.00016228942
MISP,0.00016218063,0.00016218063
TDRD12,0.00016129212,0.00016129212
TRAV30,0.0001605124,0.0001605124
TAL1,-0.00016047613,0.00016047613
POSTN,-0.00016031293,0.00016031293
HR,-0.00015980522,0.00015980522
PABPC5,-0.00015931563,0.00015931563
MPP4,-0.00015915243,0.00015915243
PKP2,0.00015909804,0.00015909804
M1AP,-0.00015831832,0.00015831832
MMP16,-0.00015801007,0.00015801007
REM1,-0.00015766553,0.00015766553
VWF,-0.00015730287,0.00015730287
ARSI,0.00015723034,0.00015723034
TPH1,-0.00015701275,0.00015701275
P3H2,0.00015699462,0.00015699462
WNT5A,-0.00015688581,0.00015688581
ICAM4,0.00015672263,0.00015672263
CPZ,-0.00015655943,0.00015655943
ADAMTS16,0.0001562149,0.0001562149
RAB23,-0.00015614237,0.00015614237
EHF,-0.00015596104,0.00015596104
ANKHD1-EIF4EBP3,-0.00015596104,0.00015596104
RERG,0.00015581599,0.00015581599
SPTLC3,-0.00015577971,0.00015577971
HSPB6,-0.00015567092,0.00015567092
DIO2,0.00015561652,0.00015561652
LINC02033,-0.00015556211,0.00015556211
LMO7-AS1,0.00015554398,0.00015554398
KRT15,0.00015552585,0.00015552585
ADORA2B,-0.00015543519,0.00015543519
ADCY10,-0.00015476428,0.00015476428
ANXA3,0.0001546192,0.0001546192
NUDT10,-0.00015451042,0.00015451042
GLIS2,-0.00015423841,0.00015423841
CDH13,-0.00015402082,0.00015402082
MICALL2,0.00015398455,0.00015398455
DAPK1,-0.0001538939,0.0001538939
EGOT,0.0001536763,0.0001536763
SP2-AS1,0.00015322298,0.00015322298
TRAPPC3L,0.00015320485,0.00015320485
GLI2,0.0001529691,0.0001529691
CKMT2,-0.00015260646,0.00015260646
PTAFR,0.00015215314,0.00015215314
LIPH,-0.00015209874,0.00015209874
TINCR,-0.00015159101,0.00015159101
SAMD14,-0.00015113769,0.00015113769
CAVIN2,-0.00015104703,0.00015104703
DAZL,0.00015101077,0.00015101077
PRTFDC1,-0.00015097449,0.00015097449
EPHB1,0.00015088383,0.00015088383
PLEKHA4,-0.00015073876,0.00015073876
RASEF,0.00015066624,0.00015066624
RTN2,-0.00015043051,0.00015043051
ARG1,-0.00015010411,0.00015010411
PEG3,0.00014946946,0.00014946946
NT5C1A,-0.00014945133,0.00014945133
TLR10,0.00014927001,0.00014927001
HBQ1,0.00014908868,0.00014908868
KCNN3,-0.00014879854,0.00014879854
MYLK,0.00014854468,0.00014854468
VLDLR-AS1,0.00014836335,0.00014836335
RASL12,0.00014818204,0.00014818204
UGT1A6,-0.00014803697,0.00014803697
ANKRD65,-0.00014792816,0.00014792816
GPR4,0.00014791003,0.00014791003
ROR2,0.00014785564,0.00014785564
SHROOM2,-0.00014756552,0.00014756552
ODAPH,-0.00014754738,0.00014754738
LOXL4,-0.00014738418,0.00014738418
PCDH1,0.00014700339,0.00014700339
TDRP,-0.00014691273,0.00014691273
ADAMTSL1,-0.00014676766,0.00014676766
HEYL,-0.00014665887,0.00014665887
CCDC8,-0.0001465138,0.0001465138
ENSG00000285517,0.00014629621,0.00014629621
PRSS8,0.00014611488,0.00014611488
GNB3,-0.00014564343,0.00014564343
PRKCZ-AS1,0.00014560716,0.00014560716
VSTM2L,0.00014553462,0.00014553462
MFAP3L,-0.00014520824,0.00014520824
LINC01139,0.00014504504,0.00014504504
CYP4F8,0.00014500877,0.00014500877
GUCY1A2,0.00014497251,0.00014497251
TRBV6-8,0.00014497251,0.00014497251
FXYD6,-0.00014495438,0.00014495438
PDGFRL,0.00014437412,0.00014437412
BANK1,0.00014421092,0.00014421092
PALD1,0.00014421092,0.00014421092
TNFRSF17,0.00014417466,0.00014417466
RASIP1,0.00014406587,0.00014406587
RASSF10,0.00014393893,0.00014393893
MATN2,-0.00014352187,0.00014352187
KCNF1,0.00014343121,0.00014343121
NID1,-0.00014341308,0.00014341308
ALDH1L2,-0.00014334054,0.00014334054
CRYBB1,-0.0001426515,0.0001426515
SEMA5A,-0.00014250644,0.00014250644
SEMA3E,0.00014241577,0.00014241577
PTGFRN,-0.00014234324,0.00014234324
COBL,0.0001420531,0.0001420531
DZIP1L,-0.00014199871,0.00014199871
TRBV12-4,0.00014194431,0.00014194431
CFAP69,-0.00014109207,0.00014109207
CCR9,0.0001410558,0.0001410558
KCTD16,0.00014074754,0.00014074754
TRIM7,0.00014022169,0.00014022169
IGF1,0.00014020356,0.00014020356
CCDC85A,-0.0001397865,0.0001397865
LIFR,-0.00013975023,0.00013975023
HOXA10,0.00013967771,0.00013967771
GPX2,-0.00013960517,0.00013960517
SHISA9,0.00013958703,0.00013958703
SOWAHA,0.0001394057,0.0001394057
CETP,-0.00013887986,0.00013887986
ERG,0.00013871666,0.00013871666
OLFM1,-0.00013869852,0.00013869852
CKMT1B,0.000138626,0.000138626
POU5F1B,0.00013851719,0.00013851719
PCSK1N,0.00013844467,0.00013844467
RAB7B,-0.00013839027,0.00013839027
HOXB6,-0.00013831773,0.00013831773
AHNAK2,0.00013806387,0.00013806387
GNA11,0.00013764681,0.00013764681
IGLV4-3,0.00013759242,0.00013759242
DTNA,0.00013751989,0.00013751989
TMEM35A,0.00013748361,0.00013748361
LINC02381,-0.00013733856,0.00013733856
SHC2,0.00013728417,0.00013728417
SLC25A27,-0.00013724789,0.00013724789
GREB1L,0.00013712097,0.00013712097
FAM20A,-0.00013693963,0.00013693963
PDGFRA,-0.00013652258,0.00013652258
CITED1,0.00013652258,0.00013652258
TEAD3,-0.00013572472,0.00013572472
UPK2,-0.00013572472,0.00013572472
KL,0.00013557967,0.00013557967
GPC3,-0.0001352714,0.0001352714
LINC01016,-0.00013492689,0.00013492689
RARRES1,0.00013396583,0.00013396583
TIFAB,-0.00013387518,0.00013387518
NRXN2,-0.00013363945,0.00013363945
PAWR,0.00013334933,0.00013334933
SLC47A1,0.00013327679,0.00013327679
IGHV3OR16-13,-0.00013325865,0.00013325865
EPHA3,-0.00013266027,0.00013266027
CDH2,0.00013260587,0.00013260587
IGHV3-22,0.00013251521,0.00013251521
SALL1,0.00013251521,0.00013251521
PLEKHS1,0.00013235201,0.00013235201
TRPC3,-0.00013233388,0.00013233388
APOA2,-0.00013226135,0.00013226135
LINC00578,-0.00013188056,0.00013188056
WASF3,-0.00013182616,0.00013182616
LINC01503,-0.00013178989,0.00013178989
MRGPRF,0.00013139097,0.00013139097
LINC01762,-0.00013128217,0.00013128217
RNASEH2B-AS1,0.00013115523,0.00013115523
PALMD,0.00013111897,0.00013111897
RNF217,0.00013102831,0.00013102831
LINC01730,-0.00013075632,0.00013075632
NKAIN1,0.00013023046,0.00013023046
PRAC2,-0.00013010354,0.00013010354
KANK4,0.00012983153,0.00012983153
GPR153,0.00012952328,0.00012952328
ATOH8,-0.00012937821,0.00012937821
ERICH3,-0.00012930568,0.00012930568
SCN4B,0.00012917875,0.00012917875
AQP5,0.00012916062,0.00012916062
ANKRD29,-0.00012798198,0.00012798198
CYP2E1,0.00012785505,0.00012785505
SLITRK6,0.00012751053,0.00012751053
PIK3R2,0.00012751053,0.00012751053
SPTBN2,-0.00012702095,0.00012702095
B4GALT2,0.00012683962,0.00012683962
PAX5,0.00012664015,0.00012664015
EXOC3L4,0.00012651322,0.00012651322
HPN-AS1,0.00012640443,0.00012640443
MSRB3,-0.00012602363,0.00012602363
IQUB,0.0001258423,0.0001258423
LAMC2,0.0001256247,0.0001256247
SLC22A3,-0.00012555218,0.00012555218
KIF1A,0.00012555218,0.00012555218
ADRA2A,0.00012493566,0.00012493566
ZNF579,-0.00012459113,0.00012459113
ADCY9,-0.00012433727,0.00012433727
DACH1,-0.00012431914,0.00012431914
IRX2,-0.00012415594,0.00012415594
PRR16,0.00012406528,0.00012406528
HS6ST2,-0.00012406528,0.00012406528
BRICD5,-0.00012375702,0.00012375702
TUSC1,0.00012317677,0.00012317677
PHACTR1,-0.00012294104,0.00012294104
KRT16,0.0001228141,0.0001228141
EMCN,-0.00012252398,0.00012252398
VAX2,0.00012236078,0.00012236078
SPNS2,-0.000121979996,0.000121979996
ADCY6,-0.000121943725,0.000121943725
DNM1P35,0.000121816796,0.000121816796
VSIG2,0.00012172613,0.00012172613
NT5DC2,0.000121363475,0.000121363475
PPP2R3A,-0.00012125468,0.00012125468
WFS1,-0.00012118214,0.00012118214
CCNO,0.00012118214,0.00012118214
LURAP1,0.00012080136,0.00012080136
S1PR5,0.00012040243,0.00012040243
TLR4,-0.0001203299,0.0001203299
CREB5,0.00012023924,0.00012023924
IQCC,-0.00012023924,0.00012023924
LINC01857,0.00011985844,0.00011985844
ASCL1,0.00011962272,0.00011962272
SAMD11,0.00011951392,0.00011951392
DNAJC12,0.00011942325,0.00011942325
COL16A1,0.00011938699,0.00011938699
MELTF-AS1,0.00011920566,0.00011920566
OAF,-0.00011913313,0.00011913313
COMP,0.000118988064,0.000118988064
GLIS1,0.00011896993,0.00011896993
LCAT,-0.00011877047,0.00011877047
RBFOX2,0.00011857101,0.00011857101
CD1C,0.000118552874,0.000118552874
IGHV3OR15-7,0.00011844408,0.00011844408
INMT,-0.00011835342,0.00011835342
TNNT2,-0.000117718766,0.000117718766
HTR2B,0.00011760997,0.00011760997
MEIS2,0.00011750117,0.00011750117
L3MBTL4-AS1,-0.00011731984,0.00011731984
ANK2,-0.00011672146,0.00011672146
PDE10A,-0.00011643133,0.00011643133
KHDRBS2,0.00011625,0.00011625
APOC4-APOC2,-0.00011610494,0.00011610494
C1S,0.000116050534,0.000116050534
TBC1D30,-0.00011588734,0.00011588734
GPR31,-0.00011583294,0.00011583294
CPA3,0.000115470284,0.000115470284
C5AR1,-0.00011543402,0.00011543402
PCDHGB3,-0.000115343355,0.000115343355
GPR176,-0.00011516202,0.00011516202
CFAP74,-0.000115035094,0.000115035094
SLC4A1,0.00011501696,0.00011501696
SERPINA3,-0.0001148719,0.0001148719
NRXN1,-0.00011479937,0.00011479937
