gene,drift_velocity,abs_drift,is_death_gene,is_birth_gene
ZFP36L2,0.3784415,0.3784415,False,False
LTB,0.32177815,0.32177815,False,False
RPS26,0.3080579,0.3080579,False,False
FTL,0.25226116,0.25226116,True,False
MT-ND4,0.24603365,0.24603365,False,False
ZFP36,0.2444087,0.2444087,False,False
S100A4,0.22846526,0.22846526,True,False
DDIT4,0.21132198,0.21132198,True,False
IER2,0.20699236,0.20699236,False,False
MT-ND6,-0.19731496,0.19731496,False,False
DUSP1,0.18904595,0.18904595,False,False
BTG1,0.18456347,0.18456347,True,False
MT-ATP6,0.17526534,0.17526534,False,False
COTL1,0.17306927,0.17306927,False,False
IL7R,0.16876726,0.16876726,False,False
DUSP2,0.1572596,0.1572596,False,True
RPS13,0.15216288,0.15216288,False,False
DNAJB1,0.14797239,0.14797239,False,False
RPL11,0.14639293,0.14639293,False,False
FTH1,0.1431547,0.1431547,False,False
S100A6,0.14075917,0.14075917,False,False
CXCL13,-0.13765293,0.13765293,False,False
RPL34,0.13694687,0.13694687,False,True
IFI6,-0.13664433,0.13664433,False,False
XCL1,-0.135495,0.135495,False,False
MT-CYB,0.13386668,0.13386668,False,False
SPOCK2,0.1313067,0.1313067,False,False
ANXA1,-0.12865289,0.12865289,True,False
BTG2,0.12774968,0.12774968,True,False
TRBC1,0.12556963,0.12556963,False,False
TSC22D3,0.12406745,0.12406745,False,False
XCL2,-0.12273093,0.12273093,False,False
ITM2A,-0.122367926,0.122367926,False,False
RPS8,0.12188745,0.12188745,False,False
IL32,0.121443994,0.121443994,False,False
MT-ND4L,0.11878875,0.11878875,False,False
CALR,-0.11578161,0.11578161,True,False
IFITM1,-0.11407482,0.11407482,False,False
ISG15,-0.111877404,0.111877404,False,False
SLC2A3,0.11142071,0.11142071,False,False
TPT1,0.110750094,0.110750094,False,False
NKG7,-0.10166537,0.10166537,False,False
TRAC,0.10043641,0.10043641,False,False
BST2,-0.09900356,0.09900356,False,False
KLRD1,-0.09825355,0.09825355,False,False
MT-CO3,0.09811598,0.09811598,False,False
RPS6,0.097432755,0.097432755,False,True
IRF1,0.09737008,0.09737008,True,False
PKM,-0.09633959,0.09633959,False,False
NEAT1,0.09599438,0.09599438,False,False
ALOX5AP,-0.09482606,0.09482606,False,False
MT-ATP8,0.09194823,0.09194823,False,False
RPS19,0.0917192,0.0917192,False,False
KLF6,-0.090487085,0.090487085,False,False
MX1,-0.08888671,0.08888671,False,False
CD69,-0.0876318,0.0876318,True,False
TUBA1B,-0.08660715,0.08660715,False,False
MT-ND3,0.08518906,0.08518906,False,False
SOCS3,0.0831149,0.0831149,False,False
VIM,0.08251487,0.08251487,False,False
TMSB10,0.0816483,0.0816483,False,False
PIM1,0.08019938,0.08019938,False,False
MT-CO2,0.07835141,0.07835141,False,False
CTSW,-0.07783509,0.07783509,False,False
MT2A,-0.07742831,0.07742831,False,True
ID2,-0.07252083,0.07252083,False,False
APOBEC3G,-0.07153906,0.07153906,False,False
TXNIP,0.06810674,0.06810674,True,False
PTPRCAP,-0.06593,0.06593,False,False
TAGAP,-0.06550311,0.06550311,False,False
CD63,-0.06531755,0.06531755,False,False
MIR155HG,-0.06479959,0.06479959,False,False
SAT1,0.06438172,0.06438172,True,False
GADD45B,0.06325609,0.06325609,True,False
ACTB,-0.06256044,0.06256044,False,False
IFI44L,-0.06245586,0.06245586,False,False
SOCS1,0.06217771,0.06217771,True,False
TIGIT,-0.06149556,0.06149556,False,False
AQP3,0.058881193,0.058881193,False,False
OASL,-0.0588802,0.0588802,False,False
RBPJ,-0.058709696,0.058709696,False,False
PBXIP1,0.05774377,0.05774377,False,False
LYAR,0.05768334,0.05768334,False,True
GIMAP4,0.05767598,0.05767598,False,False
NBEAL1,0.057416894,0.057416894,False,False
FABP5,-0.05600229,0.05600229,False,False
FCMR,0.05579934,0.05579934,False,False
LINC00861,0.05383343,0.05383343,False,False
NR3C1,-0.053221118,0.053221118,False,False
TNFAIP3,0.052635033,0.052635033,False,False
KLF2,0.052254356,0.052254356,False,False
TYROBP,-0.051663086,0.051663086,False,False
NCF1,0.051291488,0.051291488,False,False
CKLF,0.05083756,0.05083756,False,False
CD27,0.050798398,0.050798398,False,False
HERPUD1,0.05046837,0.05046837,True,False
MCL1,0.05041774,0.05041774,True,False
CD8A,-0.050263174,0.050263174,False,False
GBP5,0.04952125,0.04952125,False,False
OAS1,-0.04921754,0.04921754,False,False
GIMAP7,0.048938017,0.048938017,False,False
ENO1,-0.048906416,0.048906416,False,False
STAT1,-0.04843084,0.04843084,False,False
GNLY,0.048376344,0.048376344,False,False
KRT86,-0.04792085,0.04792085,False,False
EIF2AK2,-0.047890123,0.047890123,False,False
RPL41,0.046983153,0.046983153,False,False
SLA,-0.046895858,0.046895858,False,False
AHNAK,0.04682542,0.04682542,False,False
RIPOR2,0.046652045,0.046652045,False,False
SYNE2,0.0465349,0.0465349,False,False
PLSCR1,-0.04611937,0.04611937,False,False
PGAM1,-0.04610724,0.04610724,False,False
TOX,-0.045655515,0.045655515,False,False
CAMK4,0.044898286,0.044898286,False,False
FASLG,-0.044679116,0.044679116,True,False
MBP,0.043805182,0.043805182,True,False
STMN1,-0.043466173,0.043466173,False,True
TENT5C,0.04315223,0.04315223,False,False
HSPA5,-0.042818386,0.042818386,True,False
PLEC,0.041115645,0.041115645,False,False
S1PR1,0.04080752,0.04080752,False,False
ICOS,-0.040723205,0.040723205,False,False
CD40LG,-0.040644754,0.040644754,False,False
IFIT3,-0.04057174,0.04057174,False,False
KLRB1,-0.04046383,0.04046383,False,False
KLRC1,-0.04029415,0.04029415,False,False
CXCR4,0.040009584,0.040009584,False,False
IFIT1,-0.039686635,0.039686635,True,False
LINC01871,-0.039674904,0.039674904,False,False
IFI35,-0.038677976,0.038677976,False,False
PDE4B,0.038353853,0.038353853,False,False
CMC1,-0.037929885,0.037929885,False,False
SORL1,0.0378874,0.0378874,False,False
RNF19A,-0.03752483,0.03752483,False,False
MT-CO1,0.03735005,0.03735005,False,False
TOB1,0.03718292,0.03718292,True,False
GZMH,-0.036931105,0.036931105,False,False
ITM2C,-0.03667392,0.03667392,False,False
CTLA4,-0.036484186,0.036484186,False,False
LGALS3,0.036096703,0.036096703,True,False
TNFSF10,-0.03609534,0.03609534,True,False
UCP2,0.036089487,0.036089487,False,False
GLRX,0.035707336,0.035707336,True,False
CRTAM,-0.035197366,0.035197366,False,False
RSAD2,-0.034651585,0.034651585,False,False
SAMD9L,-0.03439932,0.03439932,False,False
GAPDH,-0.034073967,0.034073967,False,False
HMGN2,-0.034044504,0.034044504,False,True
TNFRSF9,-0.033172157,0.033172157,False,False
LINC02273,0.03298869,0.03298869,False,False
CD38,-0.032952476,0.032952476,True,False
NFKBIZ,0.032773327,0.032773327,False,False
SAMSN1,-0.032752253,0.032752253,False,False
TNFRSF18,-0.03228226,0.03228226,False,False
FKBP5,-0.03205234,0.03205234,False,False
LYST,-0.03202362,0.03202362,False,False
LGALS1,-0.031904615,0.031904615,False,False
CLDND1,0.031563137,0.031563137,False,False
EPSTI1,-0.031463515,0.031463515,False,False
MAL,0.031413082,0.031413082,False,False
PTGER2,0.031015286,0.031015286,False,False
PIM3,0.030752178,0.030752178,False,False
FCER1G,-0.03062019,0.03062019,False,False
CYTOR,0.030333836,0.030333836,False,False
ISG20,-0.0301041,0.0301041,True,False
LINC02446,-0.0299113,0.0299113,False,False
ITGAE,-0.029149573,0.029149573,False,False
ADGRE5,-0.028792484,0.028792484,False,False
PAG1,0.027727358,0.027727358,False,False
IFI44,-0.027572665,0.027572665,False,False
CAPG,-0.027311832,0.027311832,False,False
XAF1,-0.02706661,0.02706661,False,False
PDE3B,0.027047552,0.027047552,False,False
AOAH,-0.026900642,0.026900642,False,False
PHLDA1,-0.026761487,0.026761487,False,False
TIMP1,0.026218245,0.026218245,True,False
ERN1,0.026114417,0.026114417,True,False
OAS3,-0.025979344,0.025979344,False,False
RBKS,0.025903352,0.025903352,False,False
DDX60,-0.025830874,0.025830874,False,False
SAMD9,-0.025791977,0.025791977,False,False
RORA,0.02523294,0.02523294,False,False
TRIM22,-0.025021855,0.025021855,False,False
NFKBIA,0.02496189,0.02496189,False,False
GPR65,0.024815794,0.024815794,False,False
RGCC,-0.024726715,0.024726715,False,False
CST7,-0.024653839,0.024653839,False,False
BIRC3,0.024323039,0.024323039,True,False
MYH9,0.024109952,0.024109952,False,False
FOSB,0.023763886,0.023763886,False,False
RILPL2,-0.023749579,0.023749579,False,False
NELL2,0.023620708,0.023620708,False,False
PARP14,-0.023459416,0.023459416,False,False
TUBB4B,0.022896226,0.022896226,False,False
CMPK2,-0.022756802,0.022756802,False,False
GSTP1,-0.022613972,0.022613972,False,False
C12orf75,0.022311695,0.022311695,False,False
HOPX,-0.02227971,0.02227971,False,False
CTSD,0.022222554,0.022222554,True,False
CISH,0.022125036,0.022125036,False,False
ATM,0.022039574,0.022039574,False,False
GZMM,-0.021918835,0.021918835,False,False
HAVCR2,-0.021785857,0.021785857,False,False
GPR174,-0.02147896,0.02147896,False,False
CHMP1B,0.021440951,0.021440951,False,False
ABLIM1,0.021113653,0.021113653,False,False
GRK2,0.020814028,0.020814028,False,False
ITGB2-AS1,0.020710181,0.020710181,False,False
ZNF331,0.020680295,0.020680295,False,False
TSPYL2,0.020561997,0.020561997,True,False
IFITM2,-0.0204132,0.0204132,False,False
NFKBID,-0.02035619,0.02035619,False,False
RPS10,-0.020297175,0.020297175,False,True
PTTG1,-0.02022245,0.02022245,False,True
MX2,-0.020130252,0.020130252,False,False
MIAT,0.020007348,0.020007348,False,False
GBP2,-0.019909866,0.019909866,False,False
FAM3C,-0.019899385,0.019899385,False,False
FOXP3,0.019725364,0.019725364,False,False
CD200,-0.019708155,0.019708155,False,False
SOD2,0.019659668,0.019659668,True,False
PTGER4,-0.019602694,0.019602694,False,False
UBXN11,0.019401547,0.019401547,False,False
NUCB2,-0.018769218,0.018769218,False,False
RTKN2,0.018536298,0.018536298,False,False
DUSP4,-0.018472081,0.018472081,False,False
EEF1G,-0.01810459,0.01810459,False,False
CD8B,0.017770266,0.017770266,False,False
IFIT2,-0.017746845,0.017746845,False,False
TMEM63A,0.017715858,0.017715858,False,False
MALAT1,0.01767038,0.01767038,False,False
HERC5,-0.017537376,0.017537376,False,False
CD55,0.017401306,0.017401306,False,False
ACP5,0.017338384,0.017338384,False,False
MT1E,-0.016973551,0.016973551,False,False
SPATS2L,-0.01677146,0.01677146,False,False
MAP3K8,-0.016388511,0.016388511,False,False
PPP1R15A,0.016336145,0.016336145,True,False
MYADM,-0.0161507,0.0161507,False,False
MGP,-0.016147524,0.016147524,False,False
HSPA1A,-0.015920602,0.015920602,False,False
SH2D2A,-0.015917074,0.015917074,False,False
PASK,0.015800208,0.015800208,False,False
MIR4435-2HG,0.015595397,0.015595397,False,False
CCR7,0.015381392,0.015381392,False,False
KRT19,-0.01533858,0.01533858,False,False
NABP1,0.015262098,0.015262098,True,False
IFITM3,-0.015156717,0.015156717,True,False
PARP8,0.0150792245,0.0150792245,False,False
PDE4D,0.015024519,0.015024519,False,False
TYMS,-0.014958099,0.014958099,False,True
NKTR,0.014891913,0.014891913,False,False
CD9,-0.014887707,0.014887707,False,False
CD7,0.014779376,0.014779376,False,False
TNFRSF4,-0.014569647,0.014569647,False,False
TNIP3,-0.014535384,0.014535384,False,False
TYMP,-0.014400947,0.014400947,False,False
HMGB2,-0.01439693,0.01439693,True,True
CRYBG1,0.014210878,0.014210878,False,False
TNFSF14,-0.014176136,0.014176136,False,False
PTGDR,-0.014142788,0.014142788,False,False
MKI67,-0.014116487,0.014116487,False,True
RHOB,-0.013935784,0.013935784,True,False
GPR183,-0.0137079265,0.0137079265,False,False
GZMK,-0.013673546,0.013673546,False,False
CTSC,-0.013516951,0.013516951,False,False
KRT8,-0.013481627,0.013481627,False,False
ANKRD13D,0.013423401,0.013423401,False,False
ADGRG1,-0.013268567,0.013268567,False,False
PLPP1,-0.013072802,0.013072802,False,False
COL1A1,0.012789785,0.012789785,False,False
BHLHE40,0.01275167,0.01275167,False,False
AREG,-0.012709185,0.012709185,False,False
PECAM1,-0.012593568,0.012593568,False,False
IL6ST,-0.012535452,0.012535452,False,False
CD74,-0.012380272,0.012380272,False,False
FXYD7,0.012369175,0.012369175,False,False
LMO4,-0.012188643,0.012188643,False,False
SRGAP3,-0.011887364,0.011887364,False,False
IGKC,0.011827109,0.011827109,False,False
ATP2B4,0.011687358,0.011687358,False,False
MATK,0.011615372,0.011615372,False,False
KLRC3,-0.011469401,0.011469401,False,False
ZBP1,-0.011193636,0.011193636,False,False
CD160,-0.011160779,0.011160779,False,False
SNX9,-0.011153943,0.011153943,False,False
TRBV5-1,0.011141215,0.011141215,False,False
AKAP9,0.01113445,0.01113445,False,False
ENTPD1,-0.0110623,0.0110623,False,False
TOP2A,-0.01103635,0.01103635,True,True
PDE7A,0.011021066,0.011021066,False,False
CCND2,-0.011004456,0.011004456,True,False
KLRF1,-0.010989133,0.010989133,False,False
TRGV10,-0.010891906,0.010891906,False,False
GBP1,-0.010876873,0.010876873,False,False
ZBED2,-0.010653638,0.010653638,False,False
SH2D1B,-0.010604409,0.010604409,False,False
ADTRP,0.010553292,0.010553292,False,False
AHI1,-0.010547488,0.010547488,False,False
MARCKSL1,0.010540271,0.010540271,False,False
SLFN12L,-0.010503879,0.010503879,False,False
ZNF683,-0.010480777,0.010480777,False,False
TRDV1,0.0104097165,0.0104097165,False,False
TRAV17,-0.010408519,0.010408519,False,False
THUMPD3-AS1,0.010298905,0.010298905,False,False
TUBA1A,0.0102900565,0.0102900565,False,False
PLEK,-0.010184214,0.010184214,False,False
SMC4,-0.010121692,0.010121692,False,True
DDX60L,-0.0100733135,0.0100733135,False,False
CCR6,0.010070885,0.010070885,False,False
DDX17,0.010024936,0.010024936,False,False
CENPF,-0.010009341,0.010009341,False,True
DTHD1,-0.00999322,0.00999322,False,False
NR4A3,-0.009975975,0.009975975,False,False
GPR155,0.009867359,0.009867359,False,False
GIMAP1,0.009848538,0.009848538,False,False
HSPH1,-0.009702841,0.009702841,False,False
ETV7,-0.009692396,0.009692396,False,False
GLUL,0.009651741,0.009651741,False,False
CDKN1A,0.00953327,0.00953327,True,True
STAT2,-0.009449886,0.009449886,False,False
SESN1,-0.009433876,0.009433876,True,False
IGLV3-19,0.009424174,0.009424174,False,False
RPL39L,0.009416532,0.009416532,False,False
HLA-DQA2,0.009294804,0.009294804,False,False
TNFSF4,-0.009293908,0.009293908,False,False
HLA-DRB5,0.009287144,0.009287144,False,False
RERE,0.009241449,0.009241449,False,False
IGLV1-51,0.009240887,0.009240887,False,False
ANKRD28,-0.00920861,0.00920861,False,False
PFN1,-0.009156479,0.009156479,False,False
ANK3,0.009075841,0.009075841,False,False
DNPH1,0.008948711,0.008948711,False,False
ADIRF,-0.008927025,0.008927025,False,False
CD84,-0.008919154,0.008919154,False,False
SPRY1,-0.008891883,0.008891883,False,False
TRGV9,-0.008842109,0.008842109,False,False
RRM2,-0.008759368,0.008759368,False,True
LINC01943,0.008712748,0.008712748,False,False
KRT81,-0.00859474,0.00859474,False,False
IGKV4-1,0.008519524,0.008519524,False,False
COX5A,-0.008422413,0.008422413,False,True
TBC1D4,-0.008383636,0.008383636,False,False
COL1A2,0.008347786,0.008347786,False,False
ATP2B1,0.008326208,0.008326208,False,False
HELZ2,-0.00830657,0.00830657,False,False
FCRL6,-0.008302672,0.008302672,False,False
CITED2,0.008296327,0.008296327,False,False
CORO1B,0.008255744,0.008255744,False,False
BCL2,0.008247803,0.008247803,False,False
PCSK1N,0.008208961,0.008208961,False,False
NUSAP1,-0.007936551,0.007936551,False,True
UBE2C,-0.0078674015,0.0078674015,False,True
ITGA1,-0.007845941,0.007845941,False,False
TRGV2,-0.007842296,0.007842296,False,False
SLAMF7,-0.00782799,0.00782799,False,False
CDK1,-0.0076792175,0.0076792175,False,True
FCGR3A,-0.007650668,0.007650668,False,False
TMIGD2,-0.007626388,0.007626388,False,False
LMNA,-0.0075604026,0.0075604026,True,False
CXCR6,0.007535243,0.007535243,False,False
MYBL1,0.007516793,0.007516793,False,False
TRDV2,0.00748186,0.00748186,False,False
IL18RAP,-0.0074609797,0.0074609797,False,False
COL6A3,0.0074559203,0.0074559203,False,False
IFNG-AS1,0.0074278684,0.0074278684,False,False
INPP5F,-0.0074013406,0.0074013406,False,False
JAML,0.007281083,0.007281083,False,False
KRT18,-0.0072334846,0.0072334846,True,False
CDC20,-0.0072243274,0.0072243274,False,True
CSF1,-0.0071080592,0.0071080592,False,False
MT-ND5,-0.0070986487,0.0070986487,False,False
FGR,-0.0070949676,0.0070949676,False,False
PIK3R1,0.0070248838,0.0070248838,False,False
ACTA2,-0.007006189,0.007006189,False,False
CXXC5,-0.007004684,0.007004684,False,False
F2R,-0.006991265,0.006991265,True,False
VCAM1,-0.0069249715,0.0069249715,False,False
BIRC5,-0.0068368996,0.0068368996,False,True
CCDC50,-0.006770642,0.006770642,False,False
IGFBP3,0.0067667253,0.0067667253,False,False
CKS2,-0.006685934,0.006685934,False,True
PDLIM1,-0.0066719986,0.0066719986,True,False
IL21,-0.0066678827,0.0066678827,False,False
TNFRSF1B,-0.0066558253,0.0066558253,False,False
TNFSF9,-0.006649261,0.006649261,True,False
FXYD2,0.0065337177,0.0065337177,False,False
ASPM,-0.006514316,0.006514316,False,False
C1orf162,-0.0064714677,0.0064714677,False,False
ARMH1,-0.0064587384,0.0064587384,False,False
CHN1,-0.0064441413,0.0064441413,False,False
PARP15,0.006443107,0.006443107,False,False
MYO7A,-0.0064218375,0.0064218375,False,False
TRBV7-2,0.0064213844,0.0064213844,False,False
DUSP6,-0.0064130793,0.0064130793,False,False
NCR3,0.0063812747,0.0063812747,False,False
SELL,0.0063736765,0.0063736765,False,False
CCNH,0.0063615455,0.0063615455,False,False
SYTL2,0.0063573937,0.0063573937,False,False
TNFSF13B,0.0063552903,0.0063552903,False,False
PLCG2,-0.0062202,0.0062202,False,False
RGS2,-0.0061489013,0.0061489013,False,False
MAP1LC3A,-0.006124658,0.006124658,False,False
SCGB3A1,0.006061392,0.006061392,False,False
COL6A2,0.0060521807,0.0060521807,False,False
ARAP2,-0.00598712,0.00598712,False,False
SPRY2,-0.00593089,0.00593089,False,False
KLRC2,-0.0058791023,0.0058791023,False,False
HBB,0.005872937,0.005872937,False,False
TRAV38-2DV8,-0.0057899244,0.0057899244,False,False
PMAIP1,-0.0057727345,0.0057727345,True,False
PDE4DIP,0.005770468,0.005770468,False,False
TNS3,-0.0057624346,0.0057624346,False,False
CD24,0.005736741,0.005736741,False,False
CLIC3,0.005675252,0.005675252,False,False
ZFP36L1,0.005664753,0.005664753,True,False
SYNE1,0.005631479,0.005631479,False,False
IGFL2,-0.0055748504,0.0055748504,False,False
EGR1,0.005518004,0.005518004,False,False
CD70,-0.0054858355,0.0054858355,False,False
MS4A6A,-0.005449008,0.005449008,False,False
IGLV2-14,0.005392034,0.005392034,False,False
SYTL3,-0.0053915447,0.0053915447,False,False
FN1,0.0053879544,0.0053879544,False,False
S100A8,0.005319666,0.005319666,False,False
LHFPL6,-0.0051347106,0.0051347106,False,False
LFNG,0.0050643184,0.0050643184,False,False
IGLV1-47,0.0050521703,0.0050521703,False,False
CCNB1,-0.0050489595,0.0050489595,False,False
CCR8,-0.0050256415,0.0050256415,False,False
CUL9,0.0049875802,0.0049875802,False,False
CCR2,0.004941215,0.004941215,False,False
BEX3,0.004921522,0.004921522,False,False
PDE7B,-0.004891512,0.004891512,False,False
LPAR6,0.0048579844,0.0048579844,False,False
XBP1,-0.004848301,0.004848301,True,False
TRAV3,0.004846089,0.004846089,False,False
IGKV1D-16,0.004844294,0.004844294,False,False
TRBV9,-0.004844167,0.004844167,False,False
IGFBP4,0.0048037125,0.0048037125,False,False
TRAF1,-0.0048007574,0.0048007574,False,False
F5,-0.0047816993,0.0047816993,False,False
OGT,-0.004778472,0.004778472,False,False
TRGV7,-0.004765126,0.004765126,False,False
GPR25,-0.004714789,0.004714789,False,False
DKK3,-0.00468739,0.00468739,False,False
TRBV6-2,0.004654153,0.004654153,False,False
LDLRAD4,-0.0046086027,0.0046086027,False,False
SERPINE2,-0.0045839413,0.0045839413,False,False
TFF3,-0.0045722276,0.0045722276,False,False
TTN,-0.0045680576,0.0045680576,False,False
HPGD,0.004564177,0.004564177,False,False
IGLV3-25,0.0045538046,0.0045538046,False,False
IGLV3-21,0.0045425985,0.0045425985,False,False
EBI3,-0.0045248466,0.0045248466,False,False
TRGV8,-0.004495907,0.004495907,False,False
TRAV13-2,0.0044842837,0.0044842837,False,False
TRBV2,0.004473875,0.004473875,False,False
GSN,-0.0044057863,0.0044057863,True,False
CPM,-0.0043955594,0.0043955594,False,False
TRBV6-6,0.0043868558,0.0043868558,False,False
IGHV3-23,0.004374942,0.004374942,False,False
IGFBP7,-0.0043630106,0.0043630106,False,False
CCNB2,-0.004345775,0.004345775,False,True
CRIP2,0.004331931,0.004331931,False,False
CSF2,-0.0042937063,0.0042937063,False,False
AUTS2,0.0042858734,0.0042858734,False,False
CD200R1,-0.004257114,0.004257114,False,False
LRRN3,-0.0042309673,0.0042309673,False,False
CCND1,-0.004205436,0.004205436,True,True
C1orf21,-0.004154845,0.004154845,False,False
FAM193B,0.0041487524,0.0041487524,False,False
S100B,0.0041274647,0.0041274647,False,False
MLLT3,-0.004125723,0.004125723,False,False
TRGV3,0.004123493,0.004123493,False,False
TSPAN13,-0.0041103107,0.0041103107,False,False
POLR2J3,-0.00409323,0.00409323,False,False
TRAV13-1,0.0039992826,0.0039992826,False,False
LINC02256,-0.0039563263,0.0039563263,False,False
CCR4,0.0039530075,0.0039530075,False,False
TRG-AS1,-0.003947332,0.003947332,False,False
GNG4,-0.0039446848,0.0039446848,False,False
TSHZ2,-0.0039162883,0.0039162883,False,False
LST1,0.0038595146,0.0038595146,False,False
IGLV3-1,0.0038290326,0.0038290326,False,False
RMRP,-0.0038223965,0.0038223965,False,False
GABPB1-AS1,0.003796285,0.003796285,False,False
TRAV10,0.0037739633,0.0037739633,False,False
JUN,0.0037610708,0.0037610708,True,False
MS4A1,-0.0037434094,0.0037434094,False,False
EGR3,0.0037359388,0.0037359388,True,False
OSM,0.0037106436,0.0037106436,False,False
DCN,0.0036782217,0.0036782217,True,False
PILRB,0.0036564623,0.0036564623,False,False
TRAV26-2,-0.0036372049,0.0036372049,False,False
PTK2,-0.0036225899,0.0036225899,True,False
IRF8,-0.0036124354,0.0036124354,False,False
TPM2,0.0036080836,0.0036080836,False,False
IGLC3,0.0035729783,0.0035729783,False,False
TRAV9-2,0.0035638576,0.0035638576,False,False
NR4A1,0.0035522706,0.0035522706,False,False
KLRG1,0.0035456158,0.0035456158,False,False
EOMES,0.0035307833,0.0035307833,False,False
ZEB2,0.0035268483,0.0035268483,False,False
PRDM1,0.0035187248,0.0035187248,False,False
BATF,0.0035083527,0.0035083527,False,False
LEF1,0.0035005193,0.0035005193,True,False
JUND,0.0034927402,0.0034927402,False,False
PLK1,-0.0034925137,0.0034925137,False,True
ZNF831,-0.0034889323,0.0034889323,False,False
TCF7,0.0034855597,0.0034855597,False,False
CTSL,-0.0034806274,0.0034806274,False,False
CHI3L2,-0.003476729,0.003476729,False,False
EGR2,0.003473538,0.003473538,False,False
PRF1,0.003470564,0.003470564,True,False
ITGA4,-0.003448877,0.003448877,False,False
FGFBP2,-0.003435096,0.003435096,False,False
IRF4,0.0034345519,0.0034345519,False,False
MYC,0.0034333188,0.0034333188,False,True
SYK,-0.0034221672,0.0034221672,False,False
IFNG,0.0034178516,0.0034178516,False,False
FBLN7,0.0034102537,0.0034102537,False,False
IGFBP2,-0.0034081503,0.0034081503,False,False
XIST,0.0034017495,0.0034017495,False,False
IL2RB,0.0033645951,0.0033645951,False,False
GZMA,0.0033474595,0.0033474595,False,False
SFRP2,0.0033145119,0.0033145119,False,False
LTF,-0.0033003865,0.0033003865,False,False
FDCSP,-0.0032990992,0.0032990992,False,False
REL,0.0032962163,0.0032962163,False,False
CEBPD,0.0032915738,0.0032915738,False,False
JUNB,0.0032694156,0.0032694156,True,False
IL2,0.0032648824,0.0032648824,False,False
GZMB,0.003252534,0.003252534,False,False
ARID5B,0.0032077276,0.0032077276,False,False
FOS,0.003203158,0.003203158,True,False
LINC00299,-0.003203158,0.003203158,False,False
S100A9,0.003173384,0.003173384,False,False
RASD1,0.0031497565,0.0031497565,False,False
GEM,-0.0031497565,0.0031497565,False,False
MAF,0.0030923116,0.0030923116,False,False
CD81,0.0030877239,0.0030877239,True,False
IGLV1-40,0.0030865632,0.0030865632,False,False
IKZF3,-0.003077479,0.003077479,False,False
ADAMTS6,-0.0030622836,0.0030622836,False,False
SPON2,-0.0030401978,0.0030401978,False,False
TRAV8-2,0.0030390373,0.0030390373,False,False
GYG1,-0.0030190728,0.0030190728,False,False
TRBV6-1,0.0030077216,0.0030077216,False,False
TFF1,-0.003007232,0.003007232,False,False
TRGC1,-0.003002608,0.003002608,False,False
ZBTB37,-0.0029862523,0.0029862523,False,False
IL2RA,0.0029800325,0.0029800325,False,False
CX3CR1,-0.0029502038,0.0029502038,False,False
CALML5,0.002942697,0.002942697,False,False
SPARC,0.0029412103,0.0029412103,False,False
CD4,-0.0029354438,0.0029354438,False,False
LDB2,-0.0028653422,0.0028653422,False,False
IGLC2,0.00286119,0.00286119,False,False
APOE,0.0028461213,0.0028461213,False,False
COL5A1,0.0028376896,0.0028376896,False,False
TRAV38-1,-0.0028327394,0.0028327394,False,False
ZBTB20,-0.0028308895,0.0028308895,False,False
CTHRC1,-0.002822512,0.002822512,False,False
ANKRD30A,-0.0028041073,0.0028041073,False,False
COL6A1,0.002787969,0.002787969,False,False
MIR222HG,-0.0027675694,0.0027675694,False,False
PGM2L1,-0.0027471883,0.0027471883,False,False
WIPF3,-0.0027110674,0.0027110674,False,False
TXK,0.0026994622,0.0026994622,False,False
SPINK2,-0.0026857902,0.0026857902,False,False
PTMS,-0.0026725533,0.0026725533,False,False
PLXDC1,0.0026249907,0.0026249907,False,False
IL11RA,0.0026094688,0.0026094688,False,False
SGSM2,0.0026006564,0.0026006564,False,False
EHBP1L1,0.0025996587,0.0025996587,False,False
MMP9,-0.0025789693,0.0025789693,False,False
DRAIC,-0.0025693043,0.0025693043,False,False
PIP,0.0025294665,0.0025294665,False,False
TAGLN,0.0025220867,0.0025220867,False,False
FANK1,0.0024940714,0.0024940714,False,False
PLXND1,0.0024679778,0.0024679778,False,False
TRGC2,-0.0024473425,0.0024473425,False,False
AGR2,-0.0024445683,0.0024445683,False,False
CLDN3,-0.0024418847,0.0024418847,False,False
GPR15,0.0024142684,0.0024142684,False,False
RAMP1,-0.002401684,0.002401684,False,False
SESN3,0.002395156,0.002395156,False,False
SMARCD3,-0.002385854,0.002385854,False,False
MAP9,0.0023579658,0.0023579658,False,False
TRBV5-5,0.002353142,0.002353142,False,False
RARRES1,0.0023500777,0.0023500777,False,False
RDH10,-0.0023467597,0.0023467597,False,False
BCAT1,-0.0023394516,0.0023394516,False,False
KLRC4,-0.002335825,0.002335825,False,False
SH3PXD2A,0.0023316003,0.0023316003,False,False
HSPG2,-0.0023109654,0.0023109654,False,False
AKR1C3,-0.0022811005,0.0022811005,False,False
TRAV12-2,-0.0022770022,0.0022770022,False,False
ENC1,-0.0022677002,0.0022677002,False,False
DBN1,-0.0022541548,0.0022541548,False,False
DERL3,-0.002252813,0.002252813,False,False
IGLV2-23,0.0022519063,0.0022519063,False,False
FXYD3,0.0022447438,0.0022447438,False,False
TRBV30,0.0022383977,0.0022383977,False,False
AFF3,-0.0022300927,0.0022300927,False,False
ANKRD49,0.0022241266,0.0022241266,False,False
CAV1,-0.0022179612,0.0022179612,True,False
